file,label,point_index,time,f1,f2,f3
s4-01-a-bar.TextGrid,a,9,2.8858112305780614,944.953009602667,1629.7766520476434,2688.5494645654985
s4-01-a-bar.TextGrid,a,10,2.900377096265385,904.2466745576736,1656.8681810545818,2759.3903512218703
s3-08-oe-oer.TextGrid,oe,1,0.4569210952945779,462.0542763672247,1387.0937788881376,2770.8681242435046
s3-08-oe-oer.TextGrid,oe,2,0.469631147596416,459.0674353855446,1502.7797007659726,2952.7410890979786
s3-08-oe-oer.TextGrid,oe,3,0.4823411998982541,469.56915028968,1538.2051511483664,2848.0589210062326
s3-08-oe-oer.TextGrid,oe,4,0.4950512522000922,492.5086805280035,1602.4749174622061,2860.418993442449
s3-08-oe-oer.TextGrid,oe,5,0.5077613045019302,506.41615002392047,1630.5272623045823,2950.243765882453
s3-08-oe-oer.TextGrid,oe,6,0.5204713568037684,524.0357475538168,1659.8502836649036,3107.4757466186347
s3-08-oe-oer.TextGrid,oe,7,0.5331814091056065,549.163161750513,1677.7764102180647,3024.085563147733
s3-08-oe-oer.TextGrid,oe,8,0.5458914614074446,548.7765723508652,1677.412088516745,3013.2227619998757
s3-08-oe-oer.TextGrid,oe,9,0.5586015137092827,549.8137626107641,1721.5346942504887,3022.591988178666
s3-08-oe-oer.TextGrid,oe,10,0.5713115660111208,551.5304914309486,1758.4390166419262,2951.434775137358
s3-08-oe-oer.TextGrid,oe,1,1.9727027133112098,491.2306162099202,1460.0431998230629,2833.333564794131
s3-08-oe-oer.TextGrid,oe,2,1.9875994412778804,504.04318527391564,1515.1882925871403,2830.5026529568995
s3-08-oe-oer.TextGrid,oe,3,2.0024961692445507,517.7567276569287,1564.7270276022693,2826.3406375155782
s3-08-oe-oer.TextGrid,oe,4,2.017392897211221,525.9095512790478,1582.8129154146861,2912.58686876299
s3-08-oe-oer.TextGrid,oe,5,2.0322896251778917,545.9227378667612,1677.2971962881115,2895.436246413912
s3-08-oe-oer.TextGrid,oe,6,2.047186353144562,552.9549229036136,1665.9297334189325,2941.9805579280655
s3-08-oe-oer.TextGrid,oe,7,2.0620830811112323,554.5795428281539,1690.5571720724445,2803.8327518699534
s3-08-oe-oer.TextGrid,oe,8,2.0769798090779026,567.1083758085294,1747.609793370297,2912.417727317246
s3-08-oe-oer.TextGrid,oe,9,2.0918765370445733,562.5307469393894,1720.4054271268067,2875.0866380600914
s3-08-oe-oer.TextGrid,oe,10,2.1067732650112436,558.2640833736003,1840.9135183480746,2931.3905547581066
s3-08-oe-oer.TextGrid,oe,1,3.6933212959562103,491.3473197740974,1456.3513795745423,2791.749786112704
s3-08-oe-oer.TextGrid,oe,2,3.7079446894647767,511.20523381066596,1520.1223764786505,2869.9671034190046
s3-08-oe-oer.TextGrid,oe,3,3.722568082973343,526.5869010691964,1608.9377861010862,2916.6406411164735
s3-08-oe-oer.TextGrid,oe,4,3.7371914764819096,549.4654092869137,1654.6523869091411,2917.290222810889
s3-08-oe-oer.TextGrid,oe,5,3.751814869990476,555.7824444873789,1658.7502277460294,2792.8287894886107
s3-08-oe-oer.TextGrid,oe,6,3.766438263499042,559.7806856403681,1679.4876142945652,2762.7908871462278
s3-08-oe-oer.TextGrid,oe,7,3.7810616570076085,569.4164785251315,1695.1254776176565,2782.3866978146834
s3-08-oe-oer.TextGrid,oe,8,3.795685050516175,569.6622563266824,1698.9290539900214,2763.861979721106
s3-08-oe-oer.TextGrid,oe,9,3.8103084440247414,570.2600287209091,1698.7989910788651,2742.626833600869
s3-08-oe-oer.TextGrid,oe,10,3.824931837533308,570.6441642495532,1720.7769923472185,2933.9352422157544
s6-23-e-erteng.TextGrid,e,1,0.7163626592371469,309.528201283728,2083.703833381661,3045.901031165403
s6-23-e-erteng.TextGrid,e,2,0.7386743917834435,357.5278896851975,2107.595718327394,2936.683367237595
s6-23-e-erteng.TextGrid,e,3,0.7609861243297401,334.721911697844,2083.6249919534516,2945.4575901766702
s6-23-e-erteng.TextGrid,e,4,0.7832978568760366,377.317389962304,2216.064666552271,2908.980888073334
s6-23-e-erteng.TextGrid,e,5,0.8056095894223332,384.44604853417167,2105.7522648654613,2938.4216527997833
s6-23-e-erteng.TextGrid,e,6,0.8279213219686298,381.38750332031697,2066.780701659327,2826.549964662131
s6-23-e-erteng.TextGrid,e,7,0.8502330545149264,431.18788711074177,2009.2719654246205,2812.4711869515945
s6-23-e-erteng.TextGrid,e,8,0.8725447870612228,434.49863032112347,1967.2977613405958,2741.3508745748622
s6-23-e-erteng.TextGrid,e,9,0.8948565196075194,448.9680791034285,1879.6426919598355,2672.2895998692647
s6-23-e-erteng.TextGrid,e,10,0.917168252153816,437.60306369159395,1892.9995651187517,2668.698551866872
s6-23-e-erteng.TextGrid,e,1,3.005666471594052,347.25033082346687,2081.9305136123057,2995.4559007302814
s6-23-e-erteng.TextGrid,e,2,3.029909027149163,379.2619091760625,2116.205948896606,2899.2429225184305
s6-23-e-erteng.TextGrid,e,3,3.0541515827042733,375.0967897961182,2068.617252359363,2849.5699771665827
s6-23-e-erteng.TextGrid,e,4,3.0783941382593842,404.69370631933924,2041.7899916932204,2849.482292576282
s6-23-e-erteng.TextGrid,e,5,3.1026366938144947,472.00335546892205,2008.11250323563,2787.6130333239757
s6-23-e-erteng.TextGrid,e,6,3.1268792493696056,483.54540297728187,2042.6438122804213,2773.170303783596
s6-23-e-erteng.TextGrid,e,7,3.151121804924716,436.1498719366519,2038.12612892518,2773.7893876895055
s6-23-e-erteng.TextGrid,e,8,3.175364360479827,421.7526014856807,2068.3101998936163,2727.3418378773354
s6-23-e-erteng.TextGrid,e,9,3.1996069160349374,436.5249189608542,2019.2465729059431,2681.534366214871
s6-23-e-erteng.TextGrid,e,10,3.2238494715900483,464.07659348512186,1959.850009941463,2658.235621443989
s6-23-e-erteng.TextGrid,e,1,5.010232693862364,312.93246402782756,2201.4627583213855,2850.5338475625763
s6-23-e-erteng.TextGrid,e,2,5.03293786790785,351.66719480889094,2312.2911273713435,2953.9307709273703
s6-23-e-erteng.TextGrid,e,3,5.055643041953337,351.6950997655618,2252.391499954086,2856.1803192076595
s6-23-e-erteng.TextGrid,e,4,5.0783482159988225,349.14488004989636,2129.9327627992066,2920.4288223248377
s6-23-e-erteng.TextGrid,e,5,5.101053390044308,407.59182617523646,2166.9265586990296,2864.5396150386914
s6-23-e-erteng.TextGrid,e,6,5.123758564089795,386.50386594052344,2126.7992593833424,2923.6813836532906
s6-23-e-erteng.TextGrid,e,7,5.146463738135281,389.6377190818154,2132.692472038459,2840.3688403064616
s6-23-e-erteng.TextGrid,e,8,5.1691689121807665,462.2656356082957,2057.906171503788,2814.034338299096
s6-23-e-erteng.TextGrid,e,9,5.191874086226253,411.03258672079477,2041.1922085624497,2707.0140629981233
s6-23-e-erteng.TextGrid,e,10,5.214579260271739,470.96182495531895,1987.8127493770862,2657.3522172293942
s3-23-e-erteng.TextGrid,e,1,0.6802323633920715,373.1770952842748,2783.2470317379175,3347.6730614831677
s3-23-e-erteng.TextGrid,e,2,0.6884177103485644,387.5373336976989,2811.335678292223,3236.7928969023087
s3-23-e-erteng.TextGrid,e,3,0.6966030573050573,380.7265148422268,2743.532581860507,3129.2200705459213
s3-23-e-erteng.TextGrid,e,4,0.7047884042615502,399.17030236568644,2761.1214877802054,3101.968185949865
s3-23-e-erteng.TextGrid,e,5,0.7129737512180431,423.5467741026429,2707.042711127718,3128.394791963557
s3-23-e-erteng.TextGrid,e,6,0.721159098174536,439.4617421215308,2686.36083742892,2935.193470344611
s3-23-e-erteng.TextGrid,e,7,0.7293444451310289,468.1221757304457,2659.4434242669768,2993.7811875661037
s3-23-e-erteng.TextGrid,e,8,0.7375297920875218,496.60722522907867,2534.178935141701,2938.881145248134
s3-23-e-erteng.TextGrid,e,9,0.7457151390440148,523.9143372688214,2503.5396542468166,2929.298321945387
s3-23-e-erteng.TextGrid,e,10,0.7539004860005076,549.9192958252162,2397.6576986217656,2884.1764681251407
s3-23-e-erteng.TextGrid,e,1,2.0254342185723817,394.02496247924336,2828.9259731451084,3202.2446840845364
s3-23-e-erteng.TextGrid,e,2,2.0315309072323315,403.68104640337236,2799.4417203205285,3163.175002292759
s3-23-e-erteng.TextGrid,e,3,2.037627595892281,399.74292152279503,2760.5993075109072,3129.3209321157046
s3-23-e-erteng.TextGrid,e,4,2.0437242845522308,406.7586843019575,2740.5500328427233,3219.2559688642586
s3-23-e-erteng.TextGrid,e,5,2.0498209732121806,425.5931733835811,2769.068928287345,3172.020373696856
s3-23-e-erteng.TextGrid,e,6,2.05591766187213,421.6616963464249,2825.1860633052056,3135.146275142616
s3-23-e-erteng.TextGrid,e,7,2.06201435053208,433.3596028381914,2723.325032505384,3050.8150795894994
s3-23-e-erteng.TextGrid,e,8,2.0681110391920297,455.0897952523164,2726.548903551818,3060.2359938212226
s3-23-e-erteng.TextGrid,e,9,2.074207727851979,462.8272095497506,2756.23799268493,2961.732458609944
s3-23-e-erteng.TextGrid,e,10,2.080304416511929,481.15465909027625,2651.8469637368207,3084.252585579383
s3-23-e-erteng.TextGrid,e,1,3.284024345089199,396.9763687953683,2660.3988716759386,3201.493069757943
s3-23-e-erteng.TextGrid,e,2,3.2925580046821383,407.9101427340169,2635.1576705924226,3085.163589179488
s3-23-e-erteng.TextGrid,e,3,3.3010916642750776,403.7403524454874,2621.151477730232,3198.135871012431
s3-23-e-erteng.TextGrid,e,4,3.3096253238680173,401.505249187061,2605.7709412693102,3188.5788803001187
s3-23-e-erteng.TextGrid,e,5,3.3181589834609566,410.7648716841419,2656.2469218790206,3234.8804632068304
s3-23-e-erteng.TextGrid,e,6,3.326692643053896,420.28768380376624,2630.294909076181,3100.717672642542
s3-23-e-erteng.TextGrid,e,7,3.335226302646835,427.0114362637314,2585.335309309139,3168.3788094418546
s3-23-e-erteng.TextGrid,e,8,3.343759962239775,442.428926242738,2604.98229147341,3029.4595157464655
s3-23-e-erteng.TextGrid,e,9,3.352293621832714,451.15848962299344,2498.538165613287,2995.4100388380384
s3-23-e-erteng.TextGrid,e,10,3.3608272814256535,472.82356949055736,2523.493787823621,2981.2943433392306
s3-06-ae-taett1.TextGrid,ae,1,0.6984105479495187,790.4370797243469,2098.4089698829926,3094.874255581755
s3-06-ae-taett1.TextGrid,ae,2,0.7057683870267293,784.7273375358563,2049.530568016748,3076.5300436924927
s3-06-ae-taett1.TextGrid,ae,3,0.7131262261039397,731.6607758587442,1965.8355793041421,2521.235412278145
s3-06-ae-taett1.TextGrid,ae,4,0.7204840651811503,729.9512440463014,1930.2017208696159,3051.1691338286278
s3-06-ae-taett1.TextGrid,ae,5,0.7278419042583608,741.3177939183834,1933.072991144257,3097.4423042969856
s3-06-ae-taett1.TextGrid,ae,6,0.7351997433355713,787.3572158896897,1976.8202965574656,3030.340071573133
s3-06-ae-taett1.TextGrid,ae,7,0.7425575824127818,838.1627255285533,1994.4500846157764,3132.0784976519276
s3-06-ae-taett1.TextGrid,ae,8,0.7499154214899924,842.7403814038972,2093.31456465919,3198.3076023920744
s3-06-ae-taett1.TextGrid,ae,9,0.7572732605672028,847.414120557666,1998.3585477070135,3135.163870021998
s3-06-ae-taett1.TextGrid,ae,10,0.7646310996444133,820.9659257704649,2033.8830866168614,3121.042477557331
s3-06-ae-taett1.TextGrid,1,1,1.0508774775140934,553.9169793571948,1796.0790516966747,2954.603785603638
s3-06-ae-taett1.TextGrid,1,2,1.0591933714611197,545.2705755798319,1863.8381131761164,2968.754860395217
s3-06-ae-taett1.TextGrid,1,3,1.067509265408146,566.207697736995,1874.5683664101234,2954.619351076308
s3-06-ae-taett1.TextGrid,1,4,1.075825159355172,570.5393905205104,1889.1738939492943,2988.7467550438796
s3-06-ae-taett1.TextGrid,1,5,1.0841410533021982,560.5667080983426,1888.375087672131,2979.3013454395386
s3-06-ae-taett1.TextGrid,1,6,1.0924569472492245,573.9936443953759,1869.5221497118323,2926.94670277719
s3-06-ae-taett1.TextGrid,1,7,1.1007728411962507,579.6611616177124,1883.8989797823258,2932.861493137432
s3-06-ae-taett1.TextGrid,1,8,1.1090887351432768,560.3509891335891,1860.6255712383581,2935.845383241639
s3-06-ae-taett1.TextGrid,1,9,1.117404629090303,557.0966915198484,1843.24601716606,2873.779766333285
s3-06-ae-taett1.TextGrid,1,10,1.1257205230373293,573.0379526161207,1853.2379373204028,2925.3695691377206
s3-06-ae-taett1.TextGrid,ae,1,2.440145921350677,694.1935055969155,1994.952645555488,2998.3948550061946
s3-06-ae-taett1.TextGrid,ae,2,2.4462543160562857,686.2302742746907,1990.111952730663,2994.0021337253584
s3-06-ae-taett1.TextGrid,ae,3,2.452362710761894,730.3491409672619,1933.1540497125056,2989.164618048642
s3-06-ae-taett1.TextGrid,ae,4,2.458471105467503,703.365607461067,1929.9434217902708,3003.7413505802097
s3-06-ae-taett1.TextGrid,ae,5,2.464579500173112,734.7527118443573,1939.833959609758,3011.9915298011356
s3-06-ae-taett1.TextGrid,ae,6,2.4706878948787203,725.5760177704516,1955.3340348596082,3025.8812309179
s3-06-ae-taett1.TextGrid,ae,7,2.476796289584329,735.6692140588551,1959.2043635653931,3033.4880053993925
s3-06-ae-taett1.TextGrid,ae,8,2.482904684289938,765.096032669142,1973.4966613469214,3044.9195486679873
s3-06-ae-taett1.TextGrid,ae,9,2.4890130789955465,739.2955331641124,1922.5915429108754,3059.3638696237003
s3-06-ae-taett1.TextGrid,ae,10,2.4951214737011553,779.2439811585111,1991.2676282206687,3091.309819743293
s3-06-ae-taett1.TextGrid,1,1,2.796878147395784,488.1666426861645,1833.4812470065615,2991.8562833003098
s3-06-ae-taett1.TextGrid,1,2,2.8120844271376044,546.7953690449809,1890.2415713074172,2965.837544901096
s3-06-ae-taett1.TextGrid,1,3,2.827290706879425,562.8077747838308,1876.7061225758491,2924.215434602077
s3-06-ae-taett1.TextGrid,1,4,2.8424969866212453,567.8563936474605,1849.9846163355967,2904.53698629723
s3-06-ae-taett1.TextGrid,1,5,2.8577032663630657,576.6726564854396,1847.6437610897115,2905.164825389759
s3-06-ae-taett1.TextGrid,1,6,2.872909546104886,577.2260965774383,1811.7174832449962,2860.7469807934194
s3-06-ae-taett1.TextGrid,1,7,2.8881158258467066,566.9204348101002,1753.1048850697919,2863.234863450549
s3-06-ae-taett1.TextGrid,1,8,2.903322105588527,561.0946958679493,1737.1649992185692,2902.0585314275336
s3-06-ae-taett1.TextGrid,1,9,2.9185283853303474,538.7310187507726,1678.7217239385318,3000.2087249823326
s3-06-ae-taett1.TextGrid,1,10,2.933734665072168,536.2153353487995,1825.6569807729381,2935.6280595899093
s3-06-ae-taett1.TextGrid,ae,1,4.098231652289222,682.1227664789325,2025.1653380477617,3017.7478497702705
s3-06-ae-taett1.TextGrid,ae,2,4.105034182756832,717.0257960944836,2015.3455659437304,3047.689844414991
s3-06-ae-taett1.TextGrid,ae,3,4.1118367132244416,704.7513085927387,1963.82907068373,2999.2257016413546
s3-06-ae-taett1.TextGrid,ae,4,4.118639243692051,741.8935788022352,1978.0120749575387,2984.5378367072617
s3-06-ae-taett1.TextGrid,ae,5,4.125441774159661,762.5406208142354,1996.6504204946732,3000.32228027958
s3-06-ae-taett1.TextGrid,ae,6,4.13224430462727,761.1067649380525,1966.9859126765102,3021.9850986837273
s3-06-ae-taett1.TextGrid,ae,7,4.13904683509488,784.0071953931819,1981.9393801589317,3047.6199321768104
s3-06-ae-taett1.TextGrid,ae,8,4.14584936556249,792.8882218875697,2004.727030658939,3048.213582934432
s3-06-ae-taett1.TextGrid,ae,9,4.1526518960300995,843.0567693922151,2102.4534941437637,3120.503210855841
s3-06-ae-taett1.TextGrid,ae,10,4.159454426497709,844.2459108991698,2010.3953272228537,3072.9630499094715
s3-06-ae-taett1.TextGrid,1,1,4.512890980041388,532.4548039609833,1877.9673185619845,2978.716898875933
s3-06-ae-taett1.TextGrid,1,2,4.523997152233404,533.6241788440691,1818.6999980614348,2972.2001646262443
s3-06-ae-taett1.TextGrid,1,3,4.53510332442542,542.6201295854942,1816.744184291893,2965.8408531681785
s3-06-ae-taett1.TextGrid,1,4,4.546209496617435,548.6701411919164,1846.0025460963939,2940.374662863882
s3-06-ae-taett1.TextGrid,1,5,4.557315668809451,535.4940504797132,1820.5493229136805,2954.6575057746554
s3-06-ae-taett1.TextGrid,1,6,4.568421841001467,531.7295398026919,1857.8642586655344,2969.3629277819823
s3-06-ae-taett1.TextGrid,1,7,4.5795280131934835,552.016333610106,1787.4767390929144,2936.1711004909675
s3-06-ae-taett1.TextGrid,1,8,4.590634185385499,548.4141887728532,1714.1073596309343,2925.7778110873974
s3-06-ae-taett1.TextGrid,1,9,4.601740357577515,556.7872469144405,1703.8114613653113,2913.4852488134547
s3-06-ae-taett1.TextGrid,1,10,4.612846529769531,566.1648036272886,1716.8410177224093,2918.1280005785975
s3-10-oe-oet.TextGrid,oe,1,0.972082445574823,424.8679993450223,1407.9376406108772,2609.0143403480897
s3-10-oe-oet.TextGrid,oe,2,0.9845571120543766,445.8436898836773,1439.9908320728834,2630.1916245721227
s3-10-oe-oet.TextGrid,oe,3,0.99703177853393,452.51624649580083,1470.9492360375812,2618.7491931681598
s3-10-oe-oet.TextGrid,oe,4,1.0095064450134834,462.0128979503293,1483.1475132700584,2701.7422730091344
s3-10-oe-oet.TextGrid,oe,5,1.021981111493037,465.4166465073904,1521.1004327251867,2692.094345185293
s3-10-oe-oet.TextGrid,oe,6,1.0344557779725905,467.04527761726825,1547.1996778603298,2626.2040075065797
s3-10-oe-oet.TextGrid,oe,7,1.046930444452144,485.2636645732837,1582.537900544724,2628.9184840876965
s3-10-oe-oet.TextGrid,oe,8,1.0594051109316975,503.5840052521737,1650.073022823833,2685.1567896108654
s3-10-oe-oet.TextGrid,oe,9,1.071879777411251,523.7664040260189,1680.2118374680201,2708.10164436295
s3-10-oe-oet.TextGrid,oe,10,1.0843544438908044,539.8057938776765,1696.7958366373173,2682.2316561660114
s3-10-oe-oet.TextGrid,oe,1,2.9974967577632707,447.4068511302397,1346.642462437334,2621.2209857847624
s3-10-oe-oet.TextGrid,oe,2,3.005295618662435,458.80988793682656,1324.041781777265,2604.454942173782
s3-10-oe-oet.TextGrid,oe,3,3.0130944795615986,465.99468264242216,1373.3013014827202,2627.4282499361902
s3-10-oe-oet.TextGrid,oe,4,3.0208933404607627,468.50621773594315,1425.971360807695,2708.1803821919425
s3-10-oe-oet.TextGrid,oe,5,3.028692201359927,474.6496298228943,1460.2896180290754,2615.283741098129
s3-10-oe-oet.TextGrid,oe,6,3.0364910622590906,473.0867643200736,1478.8918414620694,2617.623742282416
s3-10-oe-oet.TextGrid,oe,7,3.0442899231582548,492.9951889200764,1549.56329564525,2579.3762886331933
s3-10-oe-oet.TextGrid,oe,8,3.052088784057419,501.95174827498784,1573.2572871711195,2600.5353899087463
s3-10-oe-oet.TextGrid,oe,9,3.0598876449565826,501.52432132859116,1614.467016749295,2616.2175784606893
s3-10-oe-oet.TextGrid,oe,10,3.0676865058557468,520.6290132144146,1686.487379612422,2728.264204289787
s3-10-oe-oet.TextGrid,oe,1,5.09733874000386,504.9129177062741,1599.9294615271872,2594.1657254954953
s3-10-oe-oet.TextGrid,oe,2,5.105442317189413,515.5854863306997,1619.7625904713639,2684.955880400688
s3-10-oe-oet.TextGrid,oe,3,5.113545894374966,531.7392558572172,1653.07116311123,2741.6807082913
s3-10-oe-oet.TextGrid,oe,4,5.12164947156052,537.2698500704993,1671.4849159719017,2789.2938093834696
s3-10-oe-oet.TextGrid,oe,5,5.129753048746074,546.9224906464228,1684.6263212082226,2802.1119126870526
s3-10-oe-oet.TextGrid,oe,6,5.137856625931627,551.2681741419277,1699.4077570919828,2799.954873691326
s3-10-oe-oet.TextGrid,oe,7,5.1459602031171805,559.7495042311067,1704.3631106626046,2799.288765945816
s3-10-oe-oet.TextGrid,oe,8,5.154063780302734,558.7392479592324,1696.765008763551,2793.4541607953643
s3-10-oe-oet.TextGrid,oe,9,5.162167357488287,557.428183701064,1677.5591789174227,2746.3714945501833
s3-10-oe-oet.TextGrid,oe,10,5.170270934673841,551.9199640210111,1688.4372814662513,2686.379456975356
s6-25-y-yw.TextGrid,y,1,0.46404229437786,419.539774043461,1242.7815546226127,2883.036883802782
s6-25-y-yw.TextGrid,y,2,0.48186500909172353,481.07104485213057,2322.469930635669,3286.4914843482607
s6-25-y-yw.TextGrid,y,3,0.4996877238055871,492.09202704828516,2641.2494860176853,3133.120429459293
s6-25-y-yw.TextGrid,y,4,0.5175104385194507,370.59960976566504,651.7487605514227,2692.28790087072
s6-25-y-yw.TextGrid,y,5,0.5353331532333142,365.90543339016443,2145.831407528747,2821.1660166195384
s6-25-y-yw.TextGrid,y,6,0.5531558679471777,378.4178116455212,1396.19049533577,2590.745816076954
s6-25-y-yw.TextGrid,y,7,0.5709785826610414,518.9518830217218,2347.086346432507,3193.9541948368264
s6-25-y-yw.TextGrid,y,8,0.5888012973749049,526.8495366808403,2370.7688395849177,3113.438184875031
s6-25-y-yw.TextGrid,y,9,0.6066240120887685,343.64387180149845,1985.0052119794768,3014.069147179105
s6-25-y-yw.TextGrid,y,10,0.624446726802632,524.214039957029,2341.348667383859,3226.755208592318
s6-25-y-yw.TextGrid,y,1,2.4427943031464423,424.1783828401622,720.2050538731257,3068.929946453455
s6-25-y-yw.TextGrid,y,2,2.45925909673925,495.7454505714641,1907.9501892613403,3323.20017156977
s6-25-y-yw.TextGrid,y,3,2.475723890332057,466.3260440046583,768.4566102805268,3315.075207397598
